label,feature0,feature1
1,0.94800548756864,-0.308444167700346
0,-0.659994701672449,-0.382007110136479
0,0.400960774330481,0.077764447601485
1,-0.569193262862884,-0.522666326394981
1,-0.679053659374575,0.004472113374136
1,0.801125380678195,-0.514472686676898
1,-0.865760310532621,-0.999851834306281
0,-0.170666481536274,-0.068352505441793
0,0.040161996195256,0.825794551793548
1,-0.283635916868487,0.173797650782473
1,-0.048785304646552,0.745007278457068
1,0.861263613289384,-0.286624467555121
1,0.174103574585834,-0.937474513369818
0,0.680393836583342,0.08159054164894
1,0.082217290271341,-0.136290549130255
1,-0.332333154924607,0.871350041094043
1,-0.841468511272265,0.309682004138283
1,-0.565281318399167,0.282082318093005
1,0.988320504862287,-0.087311834691345
1,-0.002584111107547,0.902053911846232
1,-0.700197438806428,0.119885202195108
1,0.418734605478976,-0.332105596498269
0,-0.211640392534372,-0.731129827729063
1,-0.946195662864794,0.359705413262048
0,0.663500642512379,0.444785095424841
0,0.614678730973445,0.205325637032997
0,0.06166830877869,0.868041163445723
1,-0.906047108467545,-0.999516199523197
0,-0.264172622528911,-0.881559472141256
1,0.124828432920741,-0.89763817304623
1,-0.082186104272517,0.319612371997374
1,-0.769715821525522,0.082534717341891
0,-0.92355751071495,-0.310019667451318
0,0.004016335003105,0.805042945521919
1,0.990434285412129,0.951270902964178
1,0.593563259316212,-0.010055483658546
1,-0.561043930598478,-0.874961906638317
0,0.869049458985256,0.091187288833243
1,-0.572943082240307,-0.96025782424228
1,0.319494642465251,-0.512142205457635
0,0.233119731425376,0.974065564127498
0,-0.516291871309635,-0.175762688414711
1,-0.361806241299067,0.229757204273712
0,0.079522016167986,0.487081566489604
1,0.11687835589692,-0.196328693901889
1,-0.399288467428796,0.033811056635746
1,-0.974684142741084,-0.652110425380092
1,0.537158552738543,-0.189940361492952
1,0.836184919903646,-0.530578404593662
1,0.595568199027408,-0.368323419829528
1,0.064831415840059,-0.86917919080639
0,-0.575536616430619,-0.406480345120374
1,0.282092966368805,-0.160831923513162
0,-0.3318177652299,-0.420096502463717
1,-0.594804711149702,0.912963652043404
1,-0.570950921237348,0.576869925834808
0,-0.214199708762005,-0.710224612948332
1,-0.404071862648652,0.324582619407095
1,-0.517827211181089,0.855028890577242
1,0.811952612747527,-0.256976892207398
1,-0.548805854374306,0.498731633077367
1,-0.510089591951686,0.165937658055815
0,0.277352968949593,0.838138064966175
1,-0.584992047168477,0.878424035386451
0,-0.435116575499609,-0.076976434874745
0,0.485337489677684,0.568625266719899
1,-0.024544057011201,0.565017968317936
0,0.010646219621021,0.651722264585051
1,0.566221725066255,-0.916355415879273
1,-0.066029834326049,0.000360448492098
0,-0.376503219254449,-0.611690773323654
1,-0.74024733666752,0.89922988700988
0,0.024157494737117,0.124962098767009
0,-0.247751200056024,-0.091580871097379
1,0.8946852817906,0.974727327403368
1,-0.214557550657764,0.055791994727198
1,-0.09282492384606,0.133577474747279
1,0.397063712857021,-0.79517709822595
1,0.852014386345581,-0.640403595557299
0,-0.558813272608954,-0.124094222371909
1,0.621808153012219,-0.74318134902252
1,-0.206109896690429,0.984460336997171
0,-0.148713849879547,-0.188069639469147
1,-0.63098836137194,-0.71380345073499
1,0.466306043719904,-0.808193215516812
1,-0.811650257254868,0.014104377128676
0,-0.487624203806425,-0.331970676175838
0,-0.800811783336926,-0.190263603856787
1,0.787524855434004,-0.116060105867665
0,0.258799048684355,0.970701832616764
0,0.115001989329261,0.212693659130882
0,-0.69424220991348,-0.337399626921925
0,-0.846826536119855,-0.01465284719928
1,-0.892490186131624,0.293645417951132
1,-0.584674933574961,0.489830675844869
0,-0.417249378557677,-0.206204869774423
0,-0.024857669686282,-0.343809248304028
0,-0.297981175473714,-0.496247830707294
1,0.586679778109116,0.890325421361049
0,-0.181213064361712,-0.484286764373699
0,-0.307694070186667,-0.635772129953426
1,0.577521105089348,0.582161825180029
1,0.413037267955966,-0.577523959119335
1,0.989073963233007,0.86624150071261
1,0.99533334946618,0.855282149700116
0,0.290503917512585,0.085169663000504
1,-0.873055445919277,0.558168457453397
1,-0.698352058923655,0.483304296864841
0,-0.677009966996921,-0.01492678839691
1,-0.801641530250246,0.83995607718025
0,0.073311472007388,0.137656819168226
1,0.845269228514481,-0.435926638124816
1,-0.848465725380871,-0.928574681601056
1,-0.281802473880254,0.615118105514473
1,-0.963409796824486,0.324946100854686
0,-0.305322929563595,-0.229230003419377
1,0.958882518087476,0.825296663657623
1,0.833865693520412,-0.348339777667675
1,0.74152729898244,-0.191912334997246
0,0.29921122766058,0.922286174544272
0,0.273238177807822,0.176787500913151
1,-0.359801597227834,0.3583529139461
1,0.681672891953607,0.973633873323403
0,-0.071401227334628,-0.324214229355533
1,-0.441856043510938,0.986890565402084
1,0.323219011619582,-0.785447179727445
1,-0.986683220028907,0.890825181968231
1,0.034829822895198,-0.309253184562876
1,0.398968463679245,-0.303613584594934
1,-0.371036903159614,0.493904843668027
1,0.101512923784671,-0.142749700705864
1,0.157667849951267,-0.116263260394659
0,0.272773531881601,0.486933295456155
1,0.651323649235062,0.962777700976968
1,-0.965745330178958,0.184025949505532
0,-0.596598168978446,-0.13737007548801
0,-0.982895801214597,-0.143298010075952
1,0.204241244309786,-0.011553546717257
1,0.307754889781905,-0.430014978548779
1,-0.95140888700044,0.662469199921882
0,-0.177659672199423,-0.800324240497618
0,0.076176004648766,0.281305817402886
0,-0.324121606985435,-0.241965987020468
1,-0.579772195500105,0.499963077768108
1,0.572568407181061,0.503139852600924
1,0.933913307512848,-0.993984388897217
0,-0.247934009736751,-0.149306319263028
0,-0.078709048502958,-0.628067223037305
0,-0.051387022926738,-0.37203823080109
0,-0.184114935190237,-0.075046540452338
1,-0.06280082611102,0.178715166017955
0,0.081992238036829,0.112278826942447
0,-0.652402071516023,-0.29448522118322
0,0.174885517554788,0.789611969166207
1,-0.828649573463525,-0.914154792923052
1,0.916112153010851,0.814160740716157
1,0.277165847147311,-0.549224379676875
1,-0.909734410641008,0.709820269141507
0,-0.865152692965749,-0.017247512361628
0,-0.95306616755776,-0.484962784433426
0,0.282344125570226,0.325105394143657
1,0.82578913869364,0.778281902756109
0,-0.051231031918359,-0.71994842785275
0,-0.530095009525092,-0.408205067169369
1,0.344926641057686,-0.632529099703231
1,-0.891476030089136,-0.755070033647819
0,0.639671877514975,0.408567663455101
0,0.176648864683295,0.919041164312049
0,0.349496023192373,0.289872903527506
1,0.33729861139895,-0.066787942356902
1,-0.913989570120632,0.907920508487909
1,-0.837614650156213,0.257613977275226
0,-0.175536532517401,-0.326953748681066
1,0.777478511406478,-0.595761046480975
0,0.097896600593531,0.961519728378374
0,0.390165244337726,0.55418807160765
1,0.089230566976235,-0.592725603164741
1,-0.116093096620017,0.538614557776399
0,-0.121633664898619,-0.937926955348917
1,-0.101755608173185,0.358453240911542
0,0.367220366117765,0.525319228232376
1,0.805697666924865,0.953964760257628
1,0.253429585519749,-0.310432708512966
1,0.336228760658773,-0.916101417250861
0,-0.367461660570926,-0.541990757138847
1,0.426443309204819,-0.705936947953857
0,-0.479210794311221,-0.892408389403239
0,-0.721325422020862,-0.2890572621977
1,-0.991882895408957,0.509496619758627
1,-0.872174094863573,0.910363463406267
1,-0.012538236833528,0.616538617264395
1,0.842878738970189,-0.35431214047308
0,0.932409346253303,0.099100494735839
0,0.441887166138879,0.400800299063656
1,-0.139328235074176,0.824705014092171
0,-0.891320775409056,-0.103369440916469
0,-0.188196537167315,-0.16623297106425
1,0.013167694540265,-0.357381295041125
1,-0.228682259477922,0.662217275424571
0,0.532818599650042,0.308667479849108
1,0.514317051800012,0.597204606993818
0,-0.514324049665702,-0.389146474217797
0,0.436353736627699,0.845366448051747
1,0.23220038552713,-0.056485022977837
1,0.308096507320029,-0.755002926706683
1,0.141137553716432,-0.187306496036005
0,-0.38514208798173,-0.513404511611819
1,0.036755195373754,-0.955811518033318
1,0.06827517199775,-0.020987648380828
1,-0.474206853950477,0.572527425822894
0,0.149502888653474,0.338108351453785
1,0.885625222112748,0.696887495787686
0,-0.09909266420567,-0.209009454140455
0,-0.246193607344588,-0.680029720983662
1,0.534096079332852,-0.958648123630078
1,0.985410300216979,-0.224580879251598
1,-0.248590413093702,0.579319754798612
1,0.681174502637109,-0.969541712942927
0,-0.335317230095675,-0.866422664282338
0,0.12045338546765,0.228229340516378
0,-0.631151921222187,-0.364756975734226
1,0.586422438808024,-0.039881162129346
0,-0.979494409769591,-0.32142594983431
0,0.181621988142104,0.297179928550126
1,-0.245249595413654,0.083309605442086
0,-0.327380624874771,-0.028135280910488
1,-0.767555780696421,0.810500142026929
0,-0.217986878276255,-0.575051216094239
1,-0.904538583820208,0.433535178419779
1,0.76015352667367,-0.894525192409449
0,-0.057494910461946,-0.702845020212924
1,-0.596542867151095,0.305875071586954
1,-0.485645179962108,0.287980696796384
1,0.9629107791571,-0.51063044875217
1,-0.136477927902608,0.888359020861681
1,-0.365378214336418,0.712110894945272
0,0.172038475095364,0.229714908259701
0,-0.394357480385286,-0.954492325665869
0,-0.853172639576986,-0.403144100267112
0,-0.212830386676855,-0.550566085023055
1,-0.562749231339311,-0.874880459959231
1,0.685124286993512,0.707116260255183
0,-0.859985320799632,-0.157913657412695
0,-0.48968458611638,-0.8981205175318
1,-0.821777155588325,0.948014334251025
1,0.790105634066767,0.608227395694903
1,0.750242675164214,-0.450677193568516
0,0.345045364303668,0.723250589189529
1,0.393490624722924,-0.983337813526858
1,0.913832086820578,-0.684500894756712
1,0.233734117379129,-0.601862643326765
1,0.238940334793593,-0.286795239696372
0,0.929165716890104,0.371666340231278
1,-0.889788939663701,0.784571030657781
1,0.587844705298687,0.966082028165894
1,-0.032861140540381,0.030962309630132
1,-0.334742256401136,0.933492113958843
0,0.465591866943261,0.353076650460172
0,-0.350019939985372,-0.102630576057559
1,0.722861452539745,-0.374279705853184
1,0.040887551028104,-0.5028710027225
0,0.014498675917611,0.755141296072818
0,-0.617199092120876,-0.209167939437472
1,0.375862670853922,-0.534312764218435
1,0.926963731690117,-0.800561703542046
0,0.157666559202209,0.322784771487016
1,0.780437341794777,0.664355386510219
1,0.616079090676106,-0.679865108432646
1,-0.350642111745866,0.799092362839712
0,0.465256921938187,0.140418442982651
0,0.572216664528171,0.372351231631681
0,0.952557086627291,0.22074535476236
0,0.398581554347661,0.249523985874069
1,0.107635572424422,-0.954547434488457
1,0.950465934532524,0.894878499683697
0,0.427453706994272,0.87172014039762
1,-0.656235817727095,-0.715492228923501
0,0.936916718854828,0.027809197351152
1,-0.638218265679394,0.659446812432867
1,-0.081841306253804,0.323311210336883
0,-0.253345352685545,-0.997501990021503
1,-0.121932990771474,0.736950151398588
0,0.610893462588585,0.331174080520278
1,-0.836475153812002,0.804147462265772
1,0.14851015768071,-0.814800337942924
0,0.693543560954278,0.287763875306847
0,-0.708032073647584,-0.022891714812957
1,0.106443262976641,-0.283194891389336
1,-0.237377282282776,0.857832246159172
1,-0.121524431571214,0.060881336368496
0,0.165469404331019,0.263621124788694
1,-0.857874401088769,0.883219686134468
0,-0.184687277932807,-0.580224478938462
1,-0.916993767503118,-0.752031087347943
1,0.651219030991894,-0.41259584438844
1,0.27836435714409,-0.281693741641885
1,-0.95987905046981,0.974930464263103
1,-0.239814357983213,0.696793737087698
1,0.588368682516545,0.800748000449913
1,-0.553763807402956,0.711097278829488
1,0.142781814322302,-0.207950480923469
0,-0.491353923000792,-0.013866889696334
1,-0.169998020676645,0.976790921400463
0,-0.181014642067747,-0.216940407098576
1,0.780670199357456,-0.051963512538702
1,0.112285223334332,-0.487983734909047
1,-0.535028369639038,0.730195803159299
1,-0.694729767822803,-0.837234358372233
1,-0.357288332281156,0.832991197744512
1,0.789776224195095,-0.137906289433079
1,-0.342577903747229,0.89111597096806
1,0.27964649008726,-0.290960196152702
0,0.029169688620325,0.56104028045292
1,-0.94393639071451,0.099191868248692
1,0.163138729588474,-0.635197031948136
0,0.107050354208047,0.052321394899492
1,0.57906744778968,0.729062448845712
0,-0.048815101823767,-0.52941841299918
1,0.500242749528047,-0.229940287941875
1,0.811545781295735,-0.682381875057093
0,0.35325871886456,0.495266610857179
0,-0.9044963671086,-0.32421411785638
1,0.555747173273452,-0.092215017539061
0,-0.021722734288968,-0.404670976854213
0,-0.21918911142084,-0.908327226291775
0,0.797454633946727,0.2674912575996
1,-0.528359700591792,-0.890920393772816
1,0.734315769383984,0.623826600011154
1,-0.558125297077013,0.850721168575173
1,0.334591287169586,-0.118198412325081
1,0.840468532349803,-0.652544572545413
1,-0.064516715913219,0.200123080239013
0,0.915094275530489,0.390931430089274
0,0.119165321071597,0.513165058206957
1,-0.383069142495456,0.523098320634706
1,-0.639201204995668,-0.762914561729298
0,0.214006192527683,0.641927094763862
1,0.103801689097078,-0.349738675770426
1,0.695942809852373,-0.955056232381084
0,0.234006450724748,0.831211909438178
1,-0.78754858478296,0.316978454469356
1,0.411193280725278,-0.319227935834765
1,-0.619081221867087,0.700274731710973
0,0.373516106771843,0.099620842101154
1,0.607660255645973,-0.334783067285986
1,0.73001825577252,0.737286922514523
1,0.212892238412427,-0.643903862352159
1,0.218140909179209,-0.715472477752353
0,0.050503644740409,0.294875236688965
1,0.138201340437459,-0.664657987737235
0,-0.094632393866912,-0.702567864968228
0,-0.049766753161449,-0.746949882664227
1,0.369510851046054,-0.090314177091572
1,-0.276463879891618,0.947303878230092
1,0.317393215202402,-0.794597193908643
0,0.793422068745207,0.265025013220825
1,-0.641008691945414,-0.568181335627814
1,0.768419978674448,0.626692631611895
0,-0.404180269271449,-0.766601121737686
1,-0.628619392763626,0.928047954347276
1,0.731411479778446,0.874819676218778
0,-0.817065346309165,-0.368126279368141
1,0.609146890041297,-0.58178473201046
0,0.007028045182932,0.795334820849749
0,-0.407528113714295,-0.572579671547937
0,-0.811926426751322,-0.095647841188242
1,0.763560227384422,-0.582942689395604
1,-0.530993464001118,-0.895128855851561
1,0.372916229377772,-0.896519807144783
0,0.390285276913589,0.781965594758776
1,-0.730039849901506,-0.680767047205624
0,0.373421880908396,0.420797164569855
0,0.410316425337432,0.030296337838471
0,-0.255067473920756,-0.505330472717485
1,0.908894188923401,0.847982720293365
0,0.600762657953952,0.339660556011601
0,0.570190465663831,0.272299850072683
1,-0.217495979783514,0.042578220872339
0,0.35342764121038,0.108697286541704
1,0.545640597452977,0.732311330231291
1,0.552286571240806,-0.154520315110354
1,-0.51567235990954,0.16323450872365
0,0.624534877496848,0.006037901077688
1,-0.917011022544029,0.762931259949874
1,0.468117708688439,-0.217569380527903
1,0.30695282372577,-0.172068002337863
1,-0.66131806094822,0.415837111425327
0,0.556552107421066,0.076846331618777
1,0.549592508996808,0.93102640396818
0,0.031970554701239,0.36231665520485
1,0.224117415839364,-0.813828094539066
1,-0.501497859397762,-0.765548706381393
1,-0.576787720987088,0.918393123921442
1,-0.467039156655598,0.01841490480014
0,-0.325696005733342,-0.026364004389914
1,-0.786758077659968,0.806621849621426
0,0.377008670872015,0.474464200780773
1,-0.287585708997218,0.260705457202636
1,0.994573165255929,-0.068366301620179
0,0.10001245158688,0.939141189977914
1,-0.015689525262111,0.001338004177284
0,0.126505909850017,0.684169594428171
1,0.349322532221008,-0.635550092020083
0,-0.928389056414788,-0.227115306996138
0,-0.26996003002205,-0.33976562258532
1,0.790095647501258,-0.082742077828283
1,0.243943422268696,-0.26995236971137
1,0.343628973501287,-0.724810569483931
1,0.682662259686869,-0.76461869471203
1,-0.660705100654013,0.939262818482576
1,0.618360525530122,0.835871399294713
1,0.930145457811257,0.908209837293512
1,-0.427697560582729,0.372755361742652
1,0.364236151468513,-0.478092697258164
1,0.618587611546261,0.7098324729851
1,-0.03654158884124,0.766135200461767
0,-0.281783293636068,-0.362743370708593
1,-0.986371564943623,0.467286588834204
0,-0.124940522529152,-0.312939691301206
0,0.361645418135018,0.758466785549237
1,-0.690995426687989,-0.855528626979897
1,0.441598568503019,-0.082268326745774
0,-0.737186064938748,-0.154612296784566
1,0.464320728199896,-0.40075474575678
0,0.40469147525517,0.740816806555713
0,0.155314363908269,0.82632000051297
1,-0.079007823022319,0.002822681799488
1,0.851102065782902,0.97313849303361
0,0.252715376026014,0.391425164805568
0,0.725932732457804,0.062209554446988
1,0.319546394120361,-0.742982909852412
0,0.169580101575574,0.235762216404833
0,0.151979350618679,0.277357017165875
1,0.873771540337672,0.945023681805756
1,-0.527965435154472,0.080534511039229
1,-0.580232520714633,0.263688027339553
0,0.045913129481443,0.044452950387951
0,-0.473020914643813,-0.530198769345601
1,0.652785054301345,-0.700791115985598
1,0.122271955843284,-0.857078091919635
0,-0.737157580911969,-0.481672226780762
1,0.079562537531243,-0.535930914144367
0,0.668335720066388,0.106716067942586
1,0.935228497646127,-0.696477028346782
1,-0.452804770336368,0.694324919342855
0,-0.737697158707294,-0.34927666890856
1,0.021845205175124,-0.007759512084079
1,-0.57477923260994,-0.89430456236845
1,0.726971102628146,-0.197327411014709
1,-0.689511642730191,0.421825618016112
1,-0.097502517578476,0.284243017804425
1,0.046435751961,-0.015158446741867
0,-0.262048854631378,-0.366173031017554
1,0.6335330385927,-0.144501844966992
1,0.08760714971778,-0.727292572601787
0,0.409537409162683,0.64243349825335
1,0.399152409715984,-0.429864509083856
0,-0.794734501903713,-0.028044225695563
1,-0.504626589520163,0.742202543081152
0,0.421434719571485,0.415542720191844
1,-0.390381740714432,0.96800980823063
1,-0.044757899572376,0.336860986674096
1,-0.544723812680819,-0.670172114135617
1,0.749044531449103,-0.957255719244333
1,0.42734150922589,-0.175134325699845
1,-0.599117922935519,-0.609229760306977
0,-0.531096343737253,-0.253806436258305
1,0.937230800657434,-0.195051732891896
0,-0.200003708803895,-0.731249006204181
0,0.47012043396683,0.802018322941347
0,0.565342861611719,0.404400391747909
0,0.916079446317104,0.00883699574757
0,-0.340739057281646,-0.181379783495798
0,-0.968310283411489,-0.042573736385585
0,-0.475951286697427,-0.73070605552638
0,-0.591775943981374,-0.042339374786042
1,-0.763720907855149,-0.662785895749813
0,-0.491169011554676,-0.031430168593327
1,0.669182215849765,0.897742514948034
1,0.181924148109953,-0.918808082461878
1,-0.93428605226848,0.442481436527695
1,0.33363416894008,-0.932727031883331
1,-0.275689647889498,0.361531281196427
1,-0.373589724177009,0.393648015509781
1,0.93563185659864,-0.353623949590187
1,-0.660083535084566,0.444514844906694
1,-0.75164552668667,0.528543231984534
0,-0.038485238901201,-0.867616888112532
1,-0.435245326167357,0.030387699722439
0,0.612064663144682,0.386057921111526
1,0.150538836707831,-0.325981361033559
1,0.01450291242821,-0.888422021869495
0,-0.359651549619604,-0.646257857341987
0,-0.089494383073747,-0.529805593608325
1,-0.519434304749112,-0.847205865526068
1,0.127720655157356,-0.394045895577044
0,-0.305628436642077,-0.331054990505497
